date,date,ygrowth,infl,r,logcy4,logcy4,logcy4
9642,9642,0.509186695,0.59116683,2.917974702,-24.46454412,-24.46454412,-24.46454412
9643,9643,-0.356484315,0.690808898,2.813166448,-24.26781189,-24.26781189,-24.26781189
9644,9644,0.290520815,1.246033879,2.317136223,-24.20265454,-24.20265454,-24.20265454
9645,9645,0.363606803,0.316472769,2.770877598,-24.08787434,-24.08787434,-24.08787434
9646,9646,0.994669803,-0.013402174,2.718454532,-23.91288968,-23.91288968,-23.91288968
9647,9647,0.40759797,1.374380774,2.134947586,-24.10375542,-24.10375542,-24.10375542
9648,9648,1.153069512,-0.044817194,3.113410544,-23.82004224,-23.82004224,-23.82004224
9649,9649,0.181908762,0.375223221,2.87130465,-23.89713039,-23.89713039,-23.89713039
9650,9650,0.011638219,0.322134983,3.075937112,-24.30559591,-24.30559591,-24.30559591
9651,9651,-0.195888465,0.494454095,2.412176235,-24.03847283,-24.03847283,-24.03847283
9652,9652,0.506964878,0.454046672,2.485571054,-23.66969524,-23.66969524,-23.66969524
9653,9653,0.972879656,0.067781764,3.238193829,-23.54071968,-23.54071968,-23.54071968
9654,9654,0.857098407,-0.167538276,3.793343578,-23.54624044,-23.54624044,-23.54624044
9655,9655,-0.191394989,-0.118270248,3.385553877,-23.39273026,-23.39273026,-23.39273026
9656,9656,-0.124702601,1.117410244,2.752813444,-23.28390323,-23.28390323,-23.28390323
9657,9657,0.054637475,0.484551042,3.498390058,-23.11458843,-23.11458843,-23.11458843
9658,9658,0.006852632,1.828251753,2.58466162,-23.33183485,-23.33183485,-23.33183485
9659,9659,0.082424012,0.978813129,3.040063052,-23.03372145,-23.03372145,-23.03372145
9660,9660,0.511635963,1.565594449,2.642499831,-23.53668458,-23.53668458,-23.53668458
9661,9661,0.012660294,0.76351472,3.121688238,-23.82644443,-23.82644443,-23.82644443
9662,9662,-0.783653198,1.055252226,2.901229668,-23.92658907,-23.92658907,-23.92658907
9663,9663,0.395200428,1.057185907,2.970328302,-24.16130617,-24.16130617,-24.16130617
9664,9664,0.665707473,0.087312795,3.698881277,-24.15669735,-24.15669735,-24.15669735
9665,9665,0.517571418,0.527971071,3.250151131,-24.03951011,-24.03951011,-24.03951011
9666,9666,0.906742123,-0.468257806,4.122343683,-23.855828,-23.855828,-23.855828
9667,9667,1.672708619,0.187810489,3.670464807,-23.80122368,-23.80122368,-23.80122368
9668,9668,1.085680829,0.252798131,3.957780822,-23.81122636,-23.81122636,-23.81122636
9669,9669,0.933020908,-0.502127634,4.085174582,-23.43860729,-23.43860729,-23.43860729
9670,9670,1.192478369,-0.842136897,4.456536998,-23.49449082,-23.49449082,-23.49449082
9671,9671,2.099043422,-0.862889301,4.801673704,-23.44846387,-23.44846387,-23.44846387
9672,9672,0.446996929,-1.43944739,5.180461638,-23.33331353,-23.33331353,-23.33331353
9673,9673,1.060433162,-0.546400923,4.32564306,-23.36558537,-23.36558537,-23.36558537
9674,9674,0.978919778,-0.106224945,4.323473527,-23.9098422,-23.9098422,-23.9098422
9675,9675,0.380725948,0.148959368,3.725520623,-24.20201028,-24.20201028,-24.20201028
9676,9676,0.400234656,0.277647199,3.765693198,-24.24130408,-24.24130408,-24.24130408
9677,9677,1.003936278,1.382453535,3.076884974,-24.27752578,-24.27752578,-24.27752578
9678,9678,0.151720581,0.986602828,3.332173058,-24.69005158,-24.69005158,-24.69005158
9679,9679,0.126670682,1.071699961,3.093415858,-24.93552557,-24.93552557,-24.93552557
9680,9680,0.287919404,0.71136171,2.973835567,-24.71317007,-24.71317007,-24.71317007
9681,9681,0.119046452,0.697956928,3.244500553,-24.71910561,-24.71910561,-24.71910561
9682,9682,0.757189404,1.428874292,3.078397406,-24.51115402,-24.51115402,-24.51115402
9683,9683,1.385386992,1.42685089,3.141758061,-24.20475116,-24.20475116,-24.20475116
9684,9684,0.796722443,1.260560098,3.241738899,-24.34142715,-24.34142715,-24.34142715
9685,9685,0.510045195,0.068777184,3.827871036,-24.53430967,-24.53430967,-24.53430967
9686,9686,1.333783243,-0.365248022,4.134002286,-24.63075393,-24.63075393,-24.63075393
9687,9687,0.798840423,-0.301297679,4.246786718,-24.48729798,-24.48729798,-24.48729798
9688,9688,1.469077612,0.072754115,4.144334949,-24.75317979,-24.75317979,-24.75317979
9689,9689,1.933320659,0.58832021,3.850085347,-24.70215319,-24.70215319,-24.70215319
9690,9690,0.501647586,1.256433933,3.241254245,-24.68449175,-24.68449175,-24.68449175
9691,9691,0.241251825,1.767814954,2.906485916,-24.5924653,-24.5924653,-24.5924653
9692,9692,0.320977472,1.740535855,2.814972574,-24.2043957,-24.2043957,-24.2043957
9693,9693,0.76671501,1.068238403,2.998067103,-24.16863561,-24.16863561,-24.16863561
9694,9694,0.108998078,0.243066902,3.405020026,-24.04899801,-24.04899801,-24.04899801
9695,9695,0.148509979,1.301754557,2.845346956,-24.49026209,-24.49026209,-24.49026209
9696,9696,0.239244052,0.97675983,3.267606215,-24.07545927,-24.07545927,-24.07545927
9697,9697,-0.334086587,0.088856108,3.69637839,-23.52608522,-23.52608522,-23.52608522
9698,9698,0.998743752,0.874820482,3.485932343,-23.88686867,-23.88686867,-23.88686867
9699,9699,0.760647567,1.219357737,3.285039399,-24.01689039,-24.01689039,-24.01689039
9700,9700,0.681673642,1.093243729,3.556005604,-23.99341636,-23.99341636,-23.99341636
9701,9701,-0.374456323,0.431515064,3.552662751,-23.82725212,-23.82725212,-23.82725212
9702,9702,0.779559087,0.115029417,3.738347684,-23.54034803,-23.54034803,-23.54034803
9703,9703,0.833745803,0.659366295,3.46828003,-24.23162921,-24.23162921,-24.23162921
9704,9704,0.953831024,1.610916046,2.820577442,-24.42154095,-24.42154095,-24.42154095
9705,9705,0.076461406,2.104329546,2.73959625,-24.79534723,-24.79534723,-24.79534723
9706,9706,-0.291501403,1.331053165,3.30868762,-24.71802334,-24.71802334,-24.71802334
9707,9707,0.918358731,1.620523929,2.95105239,-24.71088412,-24.71088412,-24.71088412
9708,9708,0.663096533,2.208271596,2.899896386,-25.00983674,-25.00983674,-25.00983674
9709,9709,0.196036819,1.680218686,3.349554688,-24.89731627,-24.89731627,-24.89731627
9710,9710,1.150673068,1.726429557,3.762354573,-24.83135156,-24.83135156,-24.83135156
9711,9711,-0.098659855,2.191452329,3.251895866,-24.82104566,-24.82104566,-24.82104566
9712,9712,0.463225633,1.728008335,3.765310518,-24.52359997,-24.52359997,-24.52359997
9713,9713,1.232127196,1.934096922,3.699002835,-24.3964299,-24.3964299,-24.3964299
9714,9714,0.349102637,1.365802614,3.978147423,-23.77919,-23.77919,-23.77919
9715,9715,1.06396552,1.50733612,4.266521689,-23.85909901,-23.85909901,-23.85909901
9716,9716,0.935910775,0.758180849,4.862268205,-24.02210247,-24.02210247,-24.02210247
9717,9717,1.608775315,1.347071322,4.392511387,-24.34059496,-24.34059496,-24.34059496
9718,9718,-0.026024669,0.221174187,4.819534174,-23.90937732,-23.90937732,-23.90937732
9719,9719,0.020363764,0.8061888,3.948433995,-23.9208074,-23.9208074,-23.9208074
9720,9720,-0.685080136,1.385658975,3.557223533,-24.02511637,-24.02511637,-24.02511637
9721,9721,0.002265128,1.489246934,3.468466198,-24.24026318,-24.24026318,-24.24026318
9722,9722,-0.805672576,1.602704591,3.478842105,-24.53109302,-24.53109302,-24.53109302
9723,9723,1.3813892,1.65270146,3.854301795,-24.69906781,-24.69906781,-24.69906781
9724,9724,-0.394760512,2.185876794,3.388259079,-24.95646829,-24.95646829,-24.95646829
9725,9725,0.306180216,1.800463271,3.642562759,-24.93551592,-24.93551592,-24.93551592
9726,9726,0.108692432,1.379188695,3.815720067,-25.07780054,-25.07780054,-25.07780054
9727,9727,-0.203669936,2.315782047,3.080528727,-24.6584067,-24.6584067,-24.6584067
9728,9728,-0.485213461,2.270907005,3.326111298,-24.06031318,-24.06031318,-24.06031318
9729,9729,-0.629461881,1.84536884,3.451236071,-24.2905255,-24.2905255,-24.2905255
9730,9730,0.560940357,1.464015693,4.078017567,-24.46234881,-24.46234881,-24.46234881
9731,9731,0.024077322,0.950199157,4.732354507,-24.63215413,-24.63215413,-24.63215413
9732,9732,0.439333114,0.546201476,5.297227879,-24.62301131,-24.62301131,-24.62301131
9733,9733,0.17041209,0.752899798,5.236710062,-24.51355564,-24.51355564,-24.51355564
9734,9734,1.137573271,1.872073314,4.747155576,-24.8977037,-24.8977037,-24.8977037
9735,9735,-0.321031864,1.428447188,4.64492314,-24.40682464,-24.40682464,-24.40682464
9736,9736,0.535952973,1.131188735,4.902068086,-24.5041615,-24.5041615,-24.5041615
9737,9737,0.6129442,1.064752834,4.889398964,-24.59113638,-24.59113638,-24.59113638
9738,9738,0.768792292,1.68044725,4.268039326,-24.66610421,-24.66610421,-24.66610421
9739,9739,-0.115783391,2.245099065,3.847147903,-24.80540357,-24.80540357,-24.80540357
9740,9740,-1.058707111,2.579378473,3.806352105,-24.46696264,-24.46696264,-24.46696264
9741,9741,-1.292059544,1.734325133,4.309567169,-24.69894614,-24.69894614,-24.69894614
9742,9742,0.488582727,1.964672056,4.196777672,-24.95186432,-24.95186432,-24.95186432
9743,9743,-0.247181129,1.629760051,4.227318391,-24.65502454,-24.65502454,-24.65502454
9744,9744,-0.092534228,0.812723074,4.393147794,-24.22828328,-24.22828328,-24.22828328
9745,9745,0.676279309,1.727844706,3.312947302,-24.19781009,-24.19781009,-24.19781009
9746,9746,0.363360817,1.848141355,3.387426077,-24.26213022,-24.26213022,-24.26213022
9747,9747,1.447004594,1.802184198,3.423882257,-24.24825101,-24.24825101,-24.24825101
9748,9748,1.36521053,0.869054785,4.099213793,-24.58530342,-24.58530342,-24.58530342
9749,9749,0.088913922,0.265471423,4.26555551,-24.53972814,-24.53972814,-24.53972814
9750,9750,0.794005491,-0.323084756,4.576688716,-24.23757627,-24.23757627,-24.23757627
9751,9751,0.585144025,0.044068936,4.209266041,-24.3852206,-24.3852206,-24.3852206
9752,9752,0.51543721,-0.328660154,4.727736694,-24.72579933,-24.72579933,-24.72579933
9753,9753,1.040868587,-0.681858799,4.755664823,-24.23108037,-24.23108037,-24.23108037
9754,9754,0.410698553,-0.499602264,4.68926907,-24.19439495,-24.19439495,-24.19439495
9755,9755,-0.362283829,0.263535093,4.004452376,-24.00146143,-24.00146143,-24.00146143
9756,9756,0.532623724,-0.284959043,4.078555795,-23.80866238,-23.80866238,-23.80866238
9757,9757,0.319660426,-0.168575219,3.784697737,-24.10383853,-24.10383853,-24.10383853
9758,9758,0.54867463,0.52596969,3.369525722,-24.31449042,-24.31449042,-24.31449042
9759,9759,0.335140966,0.117011001,3.296120168,-24.33763386,-24.33763386,-24.33763386
9760,9760,-0.485553059,1.25415186,2.677413012,-24.3159314,-24.3159314,-24.3159314
9761,9761,-0.371806825,1.161714815,2.592517715,-24.09031573,-24.09031573,-24.09031573
9762,9762,-0.176821022,0.836320519,2.437689686,-23.68575201,-23.68575201,-23.68575201
9763,9763,0.651440806,1.146282495,2.448498253,-23.7327186,-23.7327186,-23.7327186
9764,9764,-0.352707277,0.922035363,2.743398078,-24.19538824,-24.19538824,-24.19538824
9765,9765,-0.881029171,1.055699153,2.50511156,-24.5219011,-24.5219011,-24.5219011
9766,9766,-1.376418347,0.855731141,2.184091499,-24.31886945,-24.31886945,-24.31886945
9767,9767,0.261312866,1.51252533,1.874164422,-24.57371902,-24.57371902,-24.57371902
9768,9768,-0.814075401,1.391999422,1.755286914,-24.37041874,-24.37041874,-24.37041874
9769,9769,-0.131083332,0.080687987,2.639962891,-24.40840899,-24.40840899,-24.40840899
9770,9770,-0.031591523,1.216347169,1.648778798,-24.40724053,-24.40724053,-24.40724053
9771,9771,0.485135362,2.117387897,0.951103885,-24.53592761,-24.53592761,-24.53592761
9772,9772,0.68835897,1.726378069,0.958160507,-24.32252954,-24.32252954,-24.32252954
9773,9773,0.586210761,0.583966825,2.020918146,-24.22124597,-24.22124597,-24.22124597
9774,9774,0.370540885,0.110883006,2.257516157,-23.80592089,-23.80592089,-23.80592089
9775,9775,-0.322125454,-0.288779022,2.386504615,-23.72208139,-23.72208139,-23.72208139
9776,9776,0.106159112,0.677821831,1.580740568,-23.76682612,-23.76682612,-23.76682612
9777,9777,0.877858996,-0.373402719,2.406066046,-24.09221114,-24.09221114,-24.09221114
9778,9778,0.920214174,0.109622135,1.577334608,-24.13470178,-24.13470178,-24.13470178
9779,9779,-0.643149823,-0.293269345,1.655578112,-23.79675518,-23.79675518,-23.79675518
9780,9780,0.002934817,-0.103564535,1.165949688,-23.62064153,-23.62064153,-23.62064153
9781,9781,0.437561224,0.703363392,0.933736662,-24.00869159,-24.00869159,-24.00869159
9782,9782,0.110004855,0.989307529,0.514603243,-23.95788888,-23.95788888,-23.95788888
9783,9783,-0.180541476,1.499176387,0.200218501,-24.23479961,-24.23479961,-24.23479961
9784,9784,-0.10932106,1.95875816,0.194002253,-24.0529593,-24.0529593,-24.0529593
9785,9785,0.73631996,1.14070364,1.251803703,-24.35653826,-24.35653826,-24.35653826
9786,9786,2.055479897,0.479661417,1.823877277,-24.6323685,-24.6323685,-24.6323685
9787,9787,0.305392616,0.960468721,0.958468424,-24.38460749,-24.38460749,-24.38460749
9788,9788,-0.2741369,1.348742112,1.460598803,-24.20400306,-24.20400306,-24.20400306
9789,9789,-0.187125127,2.39944123,0.715491563,-23.64584338,-23.64584338,-23.64584338
9790,9790,0.471513831,2.095430289,1.101472474,-23.53739108,-23.53739108,-23.53739108
9791,9791,-0.848595078,2.278040243,1.261199553,-23.43803796,-23.43803796,-23.43803796
9792,9792,-1.625844048,2.150914207,1.11471368,-23.32998992,-23.32998992,-23.32998992
9793,9793,0.908714976,1.529372149,1.49871827,-23.53777837,-23.53777837,-23.53777837
9794,9794,0.644710709,1.281323273,1.92633607,-24.04503122,-24.04503122,-24.04503122
9795,9795,0.267649215,0.329883139,2.407134704,-23.90541524,-23.90541524,-23.90541524
9796,9796,-0.221378005,0.918782678,1.951639289,-23.95107831,-23.95107831,-23.95107831
9797,9797,0.503771891,-0.131774684,3.039138083,-24.42075551,-24.42075551,-24.42075551
9798,9798,-0.847040283,0.410929666,2.102095763,-24.44651998,-24.44651998,-24.44651998
9799,9799,0.283523988,0.406975169,1.831707516,-24.75637573,-24.75637573,-24.75637573
9800,9800,0.644940796,1.006958878,1.383130102,-24.80793437,-24.80793437,-24.80793437
9801,9801,0.448574861,0.832770061,1.463571719,-24.70868002,-24.70868002,-24.70868002
9802,9802,1.12104706,0.689649732,2.137190993,-25.23829711,-25.23829711,-25.23829711
9803,9803,-0.305526936,0.80027468,1.800401036,-25.27745368,-25.27745368,-25.27745368
9804,9804,-0.024690173,0.488596181,1.796202656,-24.9912629,-24.9912629,-24.9912629
9805,9805,0.664628926,1.184931044,1.264398974,-24.77900474,-24.77900474,-24.77900474
9806,9806,-0.185871007,0.969686966,0.97437361,-24.80530447,-24.80530447,-24.80530447
9807,9807,0.84673761,-0.002119238,1.575177564,-25.02393415,-25.02393415,-25.02393415
9808,9808,0.011617006,0.235358159,1.048870193,-24.62387849,-24.62387849,-24.62387849
9809,9809,0.55445684,0.459412788,0.851379564,-24.28630888,-24.28630888,-24.28630888
9810,9810,1.338951792,1.013682847,0.615276549,-24.50591196,-24.50591196,-24.50591196
9811,9811,0.952844347,-0.123494602,1.516148637,-24.29982412,-24.29982412,-24.29982412
9812,9812,0.476402957,0.278735813,1.745190269,-24.21388486,-24.21388486,-24.21388486
9813,9813,0.667104556,0.208310771,1.9159579,-24.10501573,-24.10501573,-24.10501573
9814,9814,0.260055619,0.190012071,1.904361729,-23.78387837,-23.78387837,-23.78387837
9815,9815,0.469554173,0.168773981,1.88384438,-23.42868151,-23.42868151,-23.42868151
9816,9816,0.343732875,0.423275583,1.572924892,-23.3577803,-23.3577803,-23.3577803
9817,9817,0.222962585,0.515457997,1.704999688,-23.33061754,-23.33061754,-23.33061754
9818,9818,1.815532969,0.375857926,1.823260549,-23.52240906,-23.52240906,-23.52240906
9819,9819,1.983451973,-1.292244598,2.984281149,-23.79566816,-23.79566816,-23.79566816
9820,9820,1.763570568,-1.342364145,2.905851508,-23.87785352,-23.87785352,-23.87785352
9821,9821,0.900701909,-1.257027878,2.584905378,-23.79759972,-23.79759972,-23.79759972
9822,9822,1.269664407,-0.684288773,2.193711507,-24.20472458,-24.20472458,-24.20472458
9823,9823,1.133132688,-1.715589422,2.946123895,-23.91021322,-23.91021322,-23.91021322
9824,9824,2.020646523,-1.425627316,3.019435906,-24.23533882,-24.23533882,-24.23533882
9825,9825,0.082108565,-0.506965667,1.977175597,-24.19579492,-24.19579492,-24.19579492
9826,9826,0.359007657,-0.508559235,2.062547873,-24.59837013,-24.59837013,-24.59837013
9827,9827,0.420447394,0.224092053,1.71176054,-24.58208073,-24.58208073,-24.58208073
9828,9828,1.297732761,0.83681153,1.529284183,-24.6651693,-24.6651693,-24.6651693
9829,9829,0.381093865,0.866150631,2.002912458,-24.97147838,-24.97147838,-24.97147838
9830,9830,0.437261791,1.366736177,1.619566274,-24.89497424,-24.89497424,-24.89497424
9831,9831,0.784715238,1.307838924,1.807155333,-25.43990079,-25.43990079,-25.43990079
9832,9832,0.813001986,1.425347449,1.904290058,-25.66616596,-25.66616596,-25.66616596
9833,9833,0.574405075,1.124280774,2.033904206,-25.23206158,-25.23206158,-25.23206158
9834,9834,-0.189724974,1.646752085,1.680335716,-25.42807901,-25.42807901,-25.42807901
9835,9835,0.813585171,0.909697179,2.819337997,-25.15130464,-25.15130464,-25.15130464
9836,9836,1.463066599,0.623154697,3.198548425,-24.86631347,-24.86631347,-24.86631347
9837,9837,0.428497887,0.295220415,3.405294041,-24.55344582,-24.55344582,-24.55344582
9838,9838,0.575789334,0.331902444,3.264602426,-24.61088693,-24.61088693,-24.61088693
9839,9839,-0.374759581,0.8899366,2.439723516,-24.29581573,-24.29581573,-24.29581573
9840,9840,0.420328904,2.019598383,1.771839798,-24.00731511,-24.00731511,-24.00731511
9841,9841,0.923245346,1.967068105,1.948081195,-24.1914374,-24.1914374,-24.1914374
9842,9842,-1.678388814,2.07577872,1.505718814,-24.35914426,-24.35914426,-24.35914426
9843,9843,-0.957244407,2.708881688,1.050452652,-24.17988203,-24.17988203,-24.17988203
9844,9844,-0.205251606,2.6034259,1.101406885,-24.37154321,-24.37154321,-24.37154321
9845,9845,-0.11204629,2.630420147,1.304393321,-24.62524663,-24.62524663,-24.62524663
9846,9846,-0.681203247,1.696421413,2.122825091,-24.56760212,-24.56760212,-24.56760212
9847,9847,-0.377005693,1.296887413,2.463779516,-24.83402124,-24.83402124,-24.83402124
9848,9848,-0.675509964,1.014664741,2.328974292,-24.62513962,-24.62513962,-24.62513962
9849,9849,0.549099575,1.127824906,2.011028418,-24.55717619,-24.55717619,-24.55717619
9850,9850,0.069797734,0.957025824,2.100025894,-24.84982196,-24.84982196,-24.84982196
9851,9851,-0.04185386,0.805774502,2.276953195,-25.01116377,-25.01116377,-25.01116377
9852,9852,0.078384278,1.025962472,2.157309864,-25.04039042,-25.04039042,-25.04039042
9853,9853,0.001054577,0.462175419,2.975052363,-24.69923617,-24.69923617,-24.69923617
9854,9854,1.559773142,0.086732088,3.595265377,-24.70905363,-24.70905363,-24.70905363
9855,9855,0.098829763,0.448264072,3.032538807,-24.5579862,-24.5579862,-24.5579862
9856,9856,1.314895239,-0.098261151,4.003822984,-24.76191961,-24.76191961,-24.76191961
9857,9857,0.269014072,1.455612768,2.393676059,-24.68413507,-24.68413507,-24.68413507
9858,9858,1.612623711,1.119979338,3.049042633,-24.97922904,-24.97922904,-24.97922904
9859,9859,-0.018153896,0.277772374,3.573146648,-24.70556347,-24.70556347,-24.70556347
9860,9860,1.193408768,1.54735534,2.663852972,-24.6601927,-24.6601927,-24.6601927
9861,9861,-0.084890547,1.236077177,2.895623016,-24.39163927,-24.39163927,-24.39163927
9862,9862,0.454005006,0.560817577,3.641851195,-24.38616262,-24.38616262,-24.38616262
9863,9863,1.138874094,1.71509077,2.803843431,-24.51151516,-24.51151516,-24.51151516
9864,9864,0.613255683,1.814451443,2.963892446,-24.45232806,-24.45232806,-24.45232806
9865,9865,-0.206317013,2.12764601,2.815473556,-23.99418966,-23.99418966,-23.99418966
9866,9866,-0.367515827,2.526850139,2.268811003,-23.88421443,-23.88421443,-23.88421443
9867,9867,-0.315768052,2.887071253,1.650948166,-23.84898505,-23.84898505,-23.84898505
9868,9868,-0.557377071,3.146421123,1.102205967,-23.7519193,-23.7519193,-23.7519193
9869,9869,0.264142926,1.763127698,1.777764815,-23.99351469,-23.99351469,-23.99351469
9870,9870,0.566008463,0.698587496,2.886437819,-23.98316695,-23.98316695,-23.98316695
9871,9871,0.857240379,0.970060931,2.71042246,-23.93125013,-23.93125013,-23.93125013
9872,9872,1.223216822,0.779602767,2.734856225,-23.78551675,-23.78551675,-23.78551675
9873,9873,0.972023865,0.484505121,3.039993273,-23.8291625,-23.8291625,-23.8291625
9874,9874,0.828113513,0.860262352,2.447516324,-23.94656506,-23.94656506,-23.94656506
9875,9875,0.3121467,1.346265798,2.591593995,-23.96173505,-23.96173505,-23.96173505
9876,9876,0.305274952,1.414526634,3.039104731,-23.93646169,-23.93646169,-23.93646169
9877,9877,0.428219404,0.766177301,3.468046495,-24.20409745,-24.20409745,-24.20409745
9878,9878,0.361796476,1.294820776,3.127036784,-24.14546883,-24.14546883,-24.14546883
9879,9879,-0.207138663,1.806656967,2.87862,-24.45592867,-24.45592867,-24.45592867
9880,9880,-0.377331662,1.398326347,2.927621181,-24.13871565,-24.13871565,-24.13871565
9881,9881,0.757976794,0.657367716,3.385774829,-24.23877348,-24.23877348,-24.23877348
9882,9882,-0.461822407,1.274076334,2.649541293,-24.3333939,-24.3333939,-24.3333939
9883,9883,-0.338192221,1.177557352,3.200125357,-24.28920107,-24.28920107,-24.28920107
9884,9884,0.215746943,1.592731496,3.004387292,-24.47113727,-24.47113727,-24.47113727
9885,9885,0.272837655,0.833078911,3.750851053,-24.60170533,-24.60170533,-24.60170533
9886,9886,0.301851808,-0.165425581,4.266799825,-24.56502844,-24.56502844,-24.56502844
9887,9887,0.999723084,-0.234646842,4.17484746,-24.43164539,-24.43164539,-24.43164539
9888,9888,1.597817228,0.024815706,3.96773281,-24.1926901,-24.1926901,-24.1926901
9889,9889,0.700771702,0.374527408,3.899526348,-24.43626991,-24.43626991,-24.43626991
9890,9890,0.298638441,-0.792791233,4.943254883,-24.7384426,-24.7384426,-24.7384426
9891,9891,1.345641322,-0.119633067,4.140590292,-24.98917331,-24.98917331,-24.98917331
9892,9892,0.546609741,0.311424576,3.8603104,-24.77083063,-24.77083063,-24.77083063
9893,9893,-0.09876034,1.289824116,3.152218503,-24.32189344,-24.32189344,-24.32189344
9894,9894,0.596830892,0.522585837,3.750988766,-24.73168294,-24.73168294,-24.73168294
9895,9895,0.002018129,0.170081899,3.617293156,-24.46914778,-24.46914778,-24.46914778
9896,9896,0.693802393,0.66567652,3.245818959,-24.53999947,-24.53999947,-24.53999947
9897,9897,0.264612991,0.955538868,2.917181973,-24.53571183,-24.53571183,-24.53571183
9898,9898,-0.700466831,1.325771052,1.91070953,-24.09890543,-24.09890543,-24.09890543
9899,9899,-0.323144049,1.357060201,1.696130635,-23.94693992,-23.94693992,-23.94693992
9900,9900,-1.039465603,1.717775601,1.219387537,-23.67913684,-23.67913684,-23.67913684
9901,9901,-0.286595124,1.59757492,1.125562712,-23.16025946,-23.16025946,-23.16025946
9902,9902,-0.33545646,1.35515374,1.051395831,-23.72053539,-23.72053539,-23.72053539
9903,9903,-0.263225224,1.173033068,0.954866492,-24.1014285,-24.1014285,-24.1014285
9904,9904,1.331211518,0.336090333,1.652532184,-23.88823339,-23.88823339,-23.88823339
9905,9905,0.251514834,-0.485905139,2.126725899,-23.85774784,-23.85774784,-23.85774784
9906,9906,0.1605076,-0.170153666,1.501019746,-23.63857952,-23.63857952,-23.63857952
9907,9907,0.731477782,-0.655060513,2.196959696,-23.79085038,-23.79085038,-23.79085038
9908,9908,0.688588606,-1.033266188,2.419894823,-23.88972869,-23.88972869,-23.88972869
9909,9909,0.334161435,0.23423053,1.214568311,-23.88956355,-23.88956355,-23.88956355
9910,9910,0.516495012,-0.294576705,1.775017621,-23.80868073,-23.80868073,-23.80868073
9911,9911,0.069548016,0.611948333,1.143529292,-23.39342153,-23.39342153,-23.39342153
9912,9912,0.144355817,1.046267125,1.206445839,-23.42241297,-23.42241297,-23.42241297
9913,9913,0.49239634,0.375281654,2.071579494,-23.49259392,-23.49259392,-23.49259392
9914,9914,0.188857058,0.683031187,1.779687146,-23.59355859,-23.59355859,-23.59355859
9915,9915,0.392934579,-0.308978416,2.577630715,-24.03229499,-24.03229499,-24.03229499
9916,9916,-0.853747776,1.114960937,1.103233911,-23.97240257,-23.97240257,-23.97240257
9917,9917,-0.842355143,0.852494892,1.347432316,-24.37261459,-24.37261459,-24.37261459
9918,9918,-0.217902991,1.613306521,0.340632669,-24.04709947,-24.04709947,-24.04709947
9919,9919,0.29524968,0.404243229,1.423731954,-24.45957899,-24.45957899,-24.45957899
9920,9920,0.639078177,0.555288976,1.136673373,-24.53256668,-24.53256668,-24.53256668
9921,9921,-0.121757571,0.581782236,1.237698022,-24.18086874,-24.18086874,-24.18086874
9922,9922,0.360852392,0.303234103,1.738282132,-24.48939737,-24.48939737,-24.48939737
9923,9923,0.893394427,0.96929345,1.379582164,-24.33845329,-24.33845329,-24.33845329
9924,9924,-0.381065475,2.667612298,0.361348249,-24.64775135,-24.64775135,-24.64775135
9925,9925,-0.864542116,0.8857091,1.973095903,-24.91672063,-24.91672063,-24.91672063
9926,9926,0.293521271,0.819030102,2.51248439,-25.04921413,-25.04921413,-25.04921413
9927,9927,0.77286321,1.021370401,2.245670072,-24.67961233,-24.67961233,-24.67961233
9928,9928,0.113496461,1.795882251,1.607819333,-24.96036452,-24.96036452,-24.96036452
9929,9929,0.231816191,0.452099983,2.575162694,-24.57633078,-24.57633078,-24.57633078
9930,9930,0.542986939,-0.042966751,2.530857912,-24.35512528,-24.35512528,-24.35512528
9931,9931,1.61586199,0.336380995,2.064736731,-24.38823074,-24.38823074,-24.38823074
9932,9932,1.122080945,-0.762985719,3.092818074,-24.18195308,-24.18195308,-24.18195308
9933,9933,0.005726798,-0.151342282,2.830001191,-24.55846269,-24.55846269,-24.55846269
9934,9934,-0.145448035,1.023273467,1.899369229,-24.31672545,-24.31672545,-24.31672545
9935,9935,-0.644219307,1.476303657,1.410329914,-24.28138887,-24.28138887,-24.28138887
9936,9936,-0.084389812,1.204490611,1.839383427,-23.98098397,-23.98098397,-23.98098397
9937,9937,-0.665387172,1.556221081,1.528262355,-24.05436221,-24.05436221,-24.05436221
9938,9938,-0.718666294,0.379055734,2.338300678,-24.16982209,-24.16982209,-24.16982209
9939,9939,0.47007375,0.709775736,2.145308941,-24.02508594,-24.02508594,-24.02508594
9940,9940,0.378260508,0.028814259,2.419450311,-23.67116312,-23.67116312,-23.67116312
9941,9941,0.517312313,0.157252985,2.256228114,-23.73447194,-23.73447194,-23.73447194
9942,9942,0.172728587,0.190305335,2.084210389,-23.61171801,-23.61171801,-23.61171801
9943,9943,0.324450376,0.140690109,1.939345638,-23.45231427,-23.45231427,-23.45231427
9944,9944,1.259744363,-0.138055381,2.057149437,-23.31855573,-23.31855573,-23.31855573
9945,9945,-0.08991447,-0.59337165,2.598356964,-23.42143297,-23.42143297,-23.42143297
9946,9946,0.786936483,-0.302259303,2.460726043,-22.73664955,-22.73664955,-22.73664955
9947,9947,-0.726608824,0.965161276,1.252613414,-22.66523187,-22.66523187,-22.66523187
9948,9948,-0.033856317,1.7247079,0.938205235,-22.77054262,-22.77054262,-22.77054262
